"356","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox 58.0.2\\extensions","2","","",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"357","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox 58.0.2\\extensions",\N,"Components","C:\\Program Files\\Mozilla Firefox\\components","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"358","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox 58.0.2\\extensions",\N,"Plugins","C:\\Program Files\\Mozilla Firefox\\plugins","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"359","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox\\58.0.2 (x86 en-US)","2","","",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"360","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox\\58.0.2 (x86 en-US)",\N,"","58.0.2 (x86 en-US)","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"361","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox\\58.0.2 (x86 en-US)\\Main","2","","",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"362","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox\\58.0.2 (x86 en-US)\\Main",\N,"Install Directory","C:\\Program Files\\Mozilla Firefox","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"363","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox\\58.0.2 (x86 en-US)\\Main",\N,"PathToExe","C:\\Program Files\\Mozilla Firefox\\firefox.exe","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"364","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox\\58.0.2 (x86 en-US)\\Uninstall","2","","",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"365","HKEY_LOCAL_MACHINE\\Software\\Mozilla\\Mozilla Firefox\\58.0.2 (x86 en-US)\\Uninstall",\N,"Description","Mozilla Firefox 58.0.2 (x86 en-US)","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:22"
"366","HKEY_LOCAL_MACHINE\\Software\\RegisteredApplications",\N,"Firefox-308046B0AF4A39CB","Software\\Clients\\StartMenuInternet\\Firefox-308046B0AF4A39CB\\Capabilities","2","",\N,"2017-09-29 13:37:45","2018-02-10 05:43:24"
"454","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\bam\\UserSettings\\S-1-5-21-2119625379-2900472558-1849789986-1001",\N,"\\Device\\HarddiskVolume2\\Program Files\\Mozilla Firefox\\firefox.exe","A9 9C 23 1C 32 A2 D3 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00 ","3","",\N,"2018-02-10 05:53:08","2018-02-10 05:43:49"
"457","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance","2","","",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"458","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance",\N,"Type","16","1","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"459","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance",\N,"Start","3","1","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"460","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance",\N,"ErrorControl","1","1","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"461","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance",\N,"ImagePath","\"C:\\Program Files\\Mozilla Maintenance Service\\maintenanceservice.exe\"",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"462","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance",\N,"DisplayName","Mozilla Maintenance Service","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"463","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance",\N,"ObjectName","LocalSystem","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"464","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance",\N,"Description","The Mozilla Maintenance Service ensures that you have the latest and most secure version of Mozilla Firefox on your computer. Keeping Firefox up to date is very important for your online security, and Mozilla strongly recommends that you keep this service enabled.","2","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"465","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance\\Security","2","","",\N,"",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"466","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\MozillaMaintenance\\Security",\N,"Security","01 00 14 80 A4 00 00 00 B0 00 00 00 14 00 00 00 30 00 00 00 02 00 1C 00 01 00 00 00 02 80 14 00 FF 01 0F 00 01 01 00 00 00 00 00 01 00 00 00 00 02 00 74 00 05 00 00 00 00 00 18 00 BD 00 02 00 01 02 00 00 00 00 00 05 20 00 00 00 21 02 00 00 00 00 14 00 FD 01 02 00 01 01 00 00 00 00 00 05 12 00 00 00 00 00 18 00 FF 01 0F 00 01 02 00 00 00 00 00 05 20 00 00 00 20 02 00 00 00 00 14 00 8D 01 02 00 01 01 00 00 00 00 00 05 04 00 00 00 00 00 14 00 8D 01 02 00 01 01 00 00 00 00 00 05 06 00 00 00 01 01 00 00 00 00 00 05 12 00 00 00 01 01 00 00 00 00 00 05 12 00 00 00 ","3","",\N,"0000-00-00 00:00:00","2018-02-10 05:43:24"
"470","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\SharedAccess\\Parameters\\FirewallPolicy\\FirewallRules",\N,"{21845FE8-2748-4400-99E7-552AAE7C33A8}","v2.27|Action=Allow|Active=TRUE|Dir=In|Protocol=6|Profile=Private|App=C:\\Program Files\\Mozilla Firefox\\firefox.exe|Name=Firefox (C:\\Program Files\\Mozilla Firefox)|","2","",\N,"2018-02-10 05:23:17","2018-02-10 05:43:25"
"471","HKEY_LOCAL_MACHINE\\System\\ControlSet001\\Services\\SharedAccess\\Parameters\\FirewallPolicy\\FirewallRules",\N,"{1AFF0D52-3DBC-4DA6-ACB0-6F3645A59A2F}","v2.27|Action=Allow|Active=TRUE|Dir=In|Protocol=17|Profile=Private|App=C:\\Program Files\\Mozilla Firefox\\firefox.exe|Name=Firefox (C:\\Program Files\\Mozilla Firefox)|","2","",\N,"2018-02-10 05:23:17","2018-02-10 05:43:25"
